UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,Temperature Difference,Mechanical Load Proxy,Torque Speed Ratio
8517,L55696,L,298.3,309.6,1527.0,30.9,189.0,0,0,11.300000000000011,47184.299999999996,0.020222513089005235
8518,M23377,M,298.3,309.6,1469.0,54.8,191.0,0,0,11.300000000000011,80501.2,0.03727891156462585
8519,M23378,M,298.3,309.6,1681.0,27.1,194.0,0,0,11.300000000000011,45555.100000000006,0.016111771700356717
8520,L55699,H,298.3,309.6,1420.0,44.1,197.0,0,0,11.300000000000011,62622.0,0.03103448275862069
8521,M23380,M,298.3,309.5,1543.0,49.9,199.0,0,0,11.199999999999989,76995.7,0.032318652849740934
8522,L55701,L,298.4,309.5,1376.0,50.4,202.0,0,0,11.100000000000023,69350.4,0.036601307189542485
8523,H37936,H,298.3,309.4,1631.0,40.1,0.0,0,0,11.099999999999966,65403.100000000006,0.02457107843137255
8524,H37937,H,298.3,309.3,1529.0,41.7,5.0,0,0,11.0,63759.3,0.027254901960784315
8525,L55704,L,298.3,309.4,1468.0,46.2,10.0,0,0,11.099999999999966,67821.6,0.0314499659632403
8526,L55705,L,298.3,309.4,1378.0,52.3,12.0,0,0,11.099999999999966,72069.4,0.03792603335750544
8527,L55706,L,298.3,309.3,1401.0,51.9,14.0,0,0,11.0,72711.9,0.03701854493580599
8528,L55707,L,298.4,309.3,1531.0,37.4,16.0,0,0,10.900000000000034,57259.4,0.024412532637075716
8529,L55708,L,298.4,309.3,1512.0,35.8,18.0,0,0,10.900000000000034,54129.6,0.023661599471249174
8530,M23389,M,298.5,309.4,1522.0,47.4,20.0,0,0,10.899999999999977,72142.8,0.031122783978988836
8531,M23390,M,298.5,309.3,1615.0,31.8,23.0,0,0,10.800000000000011,51357.0,0.01967821782178218
8532,L55711,L,298.6,309.3,1449.0,46.5,26.0,0,0,10.699999999999989,67378.5,0.03206896551724138
8533,L55712,L,298.6,309.4,1315.0,55.5,28.0,0,0,10.799999999999955,72982.5,0.04217325227963526
8534,M23393,M,298.6,309.4,1465.0,41.1,30.0,0,0,10.799999999999955,60211.5,0.028035470668485676
8535,M23394,M,298.6,309.5,1404.0,43.3,33.0,0,0,10.899999999999977,60793.2,0.03081850533807829
8536,L55715,L,298.6,309.5,1547.0,44.8,36.0,0,0,10.899999999999977,69305.59999999999,0.028940568475452195
8537,M23396,M,298.6,309.5,1426.0,45.4,38.0,0,0,10.899999999999977,64740.4,0.03181499649614576
8538,L55717,L,298.6,309.5,1730.0,30.2,41.0,0,0,10.899999999999977,52246.0,0.017446562680531484
8539,L55718,L,298.5,309.4,1548.0,37.7,43.0,0,0,10.899999999999977,58359.600000000006,0.02433828276307295
8540,L55719,L,298.5,309.4,1517.0,40.2,45.0,0,0,10.899999999999977,60983.4,0.02648221343873518
8541,L55720,L,298.6,309.5,1687.0,29.3,47.0,0,0,10.899999999999977,49429.1,0.01735781990521327
8542,L55721,L,298.5,309.5,1738.0,25.2,49.0,0,0,11.0,43797.6,0.014491086831512363
8543,H37956,H,298.4,309.4,1512.0,35.3,51.0,0,0,11.0,53373.6,0.023331130204890943
8544,M23403,M,298.5,309.4,1365.0,48.7,56.0,0,0,10.899999999999977,66475.5,0.035651537335285505
8545,H37958,H,298.5,309.4,2011.0,21.0,59.0,0,0,10.899999999999977,42231.0,0.010437375745526839
8546,L55725,L,298.4,309.3,1806.0,27.6,64.0,0,0,10.900000000000034,49845.600000000006,0.015273934698395131
8547,L55726,L,298.4,309.3,1716.0,28.4,66.0,0,0,10.900000000000034,48734.399999999994,0.01654047757716948
8548,M23407,M,298.4,309.4,1666.0,24.3,68.0,0,0,11.0,40483.8,0.014577084583083384
8549,L55728,L,298.5,309.4,1578.0,36.3,71.0,0,0,10.899999999999977,57281.399999999994,0.02298923369221026
8550,L55729,L,298.3,309.3,1558.0,37.2,73.0,0,0,11.0,57957.600000000006,0.02386144964720975
8551,L55730,L,298.3,309.2,1456.0,45.5,75.0,0,0,10.899999999999977,66248.0,0.031228551818805766
8552,M23411,M,298.2,309.1,1457.0,49.0,77.0,0,0,10.900000000000034,71393.0,0.033607681755829906
8553,L55732,L,298.2,309.1,1467.0,44.5,80.0,0,0,10.900000000000034,65281.5,0.030313351498637602
8554,M23413,M,300.1,309.0,1661.0,38.2,82.0,0,0,8.899999999999977,63450.200000000004,0.02298435619735259
8555,L55734,L,298.1,309.0,1592.0,33.9,85.0,0,0,10.899999999999977,53968.799999999996,0.021280602636534838
8556,L55735,L,298.2,309.0,1596.0,37.2,87.0,0,0,10.800000000000011,59371.200000000004,0.02329367564182843
8557,L55736,L,298.2,309.0,1489.0,40.6,89.0,0,0,10.800000000000011,60453.4,0.027248322147651008
8558,L55737,L,298.3,309.0,1471.0,48.3,91.0,0,0,10.699999999999989,71049.3,0.0328125
8559,M23418,M,298.3,309.0,1505.0,41.3,93.0,0,0,10.699999999999989,62156.49999999999,0.02742363877822045
8560,L55739,L,298.3,309.0,1519.0,40.0,96.0,0,0,10.699999999999989,60760.0,0.02631578947368421
8561,L55740,L,298.3,309.0,1408.0,45.4,98.0,0,0,10.699999999999989,63923.2,0.03222143364088006
8562,L55741,L,298.2,308.9,1503.0,44.4,100.0,0,0,10.699999999999989,66733.2,0.02952127659574468
8563,L55742,L,298.1,308.9,1351.0,52.4,102.0,0,0,10.799999999999955,70792.4,0.03875739644970414
8564,L55743,L,298.0,308.9,1500.0,36.7,104.0,0,0,10.899999999999977,55050.00000000001,0.02445036642238508
8565,M23424,M,298.0,308.7,1614.0,30.7,106.0,0,0,10.699999999999989,49549.799999999996,0.019009287925696595
8566,L55745,L,298.0,308.8,1489.0,36.5,109.0,0,0,10.800000000000011,54348.5,0.024496644295302013
8567,M23426,M,297.9,308.7,1751.0,26.6,111.0,0,0,10.800000000000011,46576.600000000006,0.015182648401826485
8568,L55747,L,298.0,308.7,1511.0,45.8,114.0,0,0,10.699999999999989,69203.8,0.03029100529100529
8569,L55748,L,297.9,308.6,1691.0,29.6,116.0,0,0,10.700000000000045,50053.600000000006,0.017494089834515367
8570,L55749,L,297.9,308.6,1757.0,27.5,118.0,0,0,10.700000000000045,48317.5,0.01564277588168373
8571,H37984,H,297.9,308.7,1545.0,35.9,120.0,0,0,10.800000000000011,55465.5,0.023221216041397152
8572,L55751,L,297.9,308.6,2262.0,15.7,125.0,0,0,10.700000000000045,35513.4,0.006937693327441449
8573,M23432,M,297.7,308.5,1559.0,35.2,127.0,0,0,10.800000000000011,54876.8,0.022564102564102566
8574,L55753,L,297.6,308.4,1626.0,32.4,130.0,0,0,10.799999999999955,52682.399999999994,0.0199139520590043
8575,L55754,L,297.6,308.3,1424.0,53.9,132.0,0,0,10.699999999999989,76753.59999999999,0.03782456140350877
8576,M23435,M,297.6,308.3,1648.0,29.1,134.0,0,0,10.699999999999989,47956.8,0.01764705882352941
8577,L55756,L,297.6,308.3,1523.0,39.5,137.0,0,0,10.699999999999989,60158.5,0.025918635170603676
8578,L55757,L,297.6,308.3,1502.0,43.2,139.0,0,0,10.699999999999989,64886.4,0.028742514970059883
8579,L55758,L,297.5,308.2,1489.0,40.7,141.0,0,0,10.699999999999989,60602.3,0.02731543624161074
8580,M23439,M,297.4,308.1,1620.0,31.2,143.0,0,0,10.700000000000045,50544.0,0.019247378161628623
8581,L55760,L,297.5,308.1,1631.0,30.6,146.0,0,0,10.600000000000023,49908.600000000006,0.01875
8582,M23441,M,297.5,308.0,1429.0,45.8,148.0,0,0,10.5,65448.2,0.03202797202797203
8583,M23442,M,297.5,308.1,1334.0,72.0,151.0,1,0,10.600000000000023,96048.0,0.05393258426966292
8584,L55763,L,297.4,308.0,1423.0,38.0,154.0,0,0,10.600000000000023,54074.0,0.026685393258426966
8585,L55764,L,297.4,307.9,1390.0,47.7,156.0,0,0,10.5,66303.0,0.03429187634795112
8586,M23445,M,297.4,307.9,1338.0,48.5,158.0,0,0,10.5,64893.0,0.036221060492905154
8587,H38000,H,297.3,307.9,1461.0,37.5,161.0,0,0,10.599999999999966,54787.5,0.025649794801641587
8588,M23447,M,297.4,307.9,1627.0,34.3,166.0,0,0,10.5,55806.1,0.021068796068796067
8589,L55768,L,297.3,307.8,1385.0,44.4,169.0,0,0,10.5,61494.0,0.032034632034632034
8590,M23449,M,297.3,307.8,1538.0,48.0,171.0,0,0,10.5,73824.0,0.031189083820662766
8591,L55770,L,297.4,307.9,1557.0,35.5,174.0,0,0,10.5,55273.5,0.022785622593068038
8592,L55771,L,297.4,307.9,1606.0,33.4,176.0,0,0,10.5,53640.399999999994,0.020784069695084006
8593,M23452,M,297.5,308.0,1430.0,44.5,178.0,0,0,10.5,63635.0,0.031097134870719776
8594,M23453,M,297.4,308.0,1601.0,34.6,181.0,0,0,10.600000000000023,55394.600000000006,0.0215980024968789
8595,L55774,L,297.4,308.0,1356.0,51.9,184.0,0,0,10.600000000000023,70376.4,0.03824613117170228
8596,M23455,M,297.5,308.2,1624.0,30.9,186.0,0,0,10.699999999999989,50181.6,0.019015384615384615
8597,L55776,L,297.5,308.2,1327.0,56.5,189.0,0,0,10.699999999999989,74975.5,0.04254518072289157
8598,L55777,L,297.6,308.3,1410.0,47.0,191.0,0,0,10.699999999999989,66270.0,0.03330970942593905
8599,L55778,L,297.6,308.3,1478.0,42.3,193.0,0,0,10.699999999999989,62519.399999999994,0.028600405679513184
8600,L55779,L,297.6,308.4,1460.0,40.3,195.0,0,0,10.799999999999955,58837.99999999999,0.02758384668035592
8601,L55780,L,297.5,308.3,1435.0,40.3,197.0,0,0,10.800000000000011,57830.49999999999,0.028064066852367685
8602,H38015,H,297.4,308.2,1359.0,46.9,199.0,0,0,10.800000000000011,63737.1,0.03448529411764706
8603,L55782,L,297.4,308.1,1729.0,31.7,108.0,0,0,10.700000000000045,54809.299999999996,0.01832369942196532
8604,H38017,H,297.3,308.0,1384.0,49.1,206.0,0,0,10.699999999999989,67954.40000000001,0.03545126353790614
8605,L55784,L,297.4,308.2,1297.0,52.1,211.0,0,0,10.800000000000011,67573.7,0.0401386748844376
8606,L55785,L,297.5,308.4,1633.0,33.3,213.0,0,0,10.899999999999977,54378.899999999994,0.020379436964504283
8607,M23466,M,297.5,308.4,1505.0,37.2,215.0,0,0,10.899999999999977,55986.00000000001,0.024701195219123506
8608,L55787,L,297.5,308.4,1433.0,50.0,218.0,0,0,10.899999999999977,71650.0,0.03486750348675035
8609,L55788,L,297.4,308.4,1369.0,50.6,220.0,1,0,11.0,69271.40000000001,0.036934306569343066
8610,L55789,L,297.4,308.3,1475.0,40.5,222.0,1,1,10.900000000000034,59737.5,0.027439024390243903
8611,L55790,L,297.4,308.3,1561.0,38.3,0.0,0,0,10.900000000000034,59786.299999999996,0.024519846350832264
8612,L55791,L,297.4,308.3,1472.0,45.5,2.0,0,0,10.900000000000034,66976.0,0.030889341479972843
8613,L55792,L,297.5,308.4,1441.0,44.5,4.0,0,0,10.899999999999977,64124.5,0.03085991678224688
8614,M23473,M,297.5,308.5,1401.0,50.5,6.0,0,0,11.0,70750.5,0.03601997146932953
8615,L55794,L,297.5,308.5,1691.0,33.1,9.0,0,0,11.0,55972.100000000006,0.019562647754137116
8616,L55795,L,297.6,308.6,1382.0,47.1,11.0,0,0,11.0,65092.200000000004,0.034056399132321044
8617,L55796,L,297.6,308.6,1355.0,46.4,13.0,0,0,11.0,62872.0,0.03421828908554572
8618,L55797,L,297.6,308.6,1529.0,45.3,15.0,0,0,11.0,69263.7,0.0296078431372549
8619,L55798,L,297.7,308.7,1829.0,24.9,17.0,0,0,11.0,45542.1,0.01360655737704918
8620,H38033,H,297.6,308.6,1480.0,39.8,19.0,0,0,11.0,58903.99999999999,0.02687373396353815
8621,L55800,L,297.6,308.5,1475.0,42.4,24.0,0,0,10.899999999999977,62540.0,0.028726287262872626
8622,M23481,M,297.6,308.5,1431.0,52.6,26.0,0,0,10.899999999999977,75270.6,0.036731843575419
8623,L55802,L,297.5,308.3,1437.0,42.3,29.0,0,0,10.800000000000011,60785.1,0.029415855354659248
8624,M23483,M,297.5,308.3,1476.0,45.6,31.0,0,0,10.800000000000011,67305.6,0.03087339201083277
8625,H38038,H,297.5,308.4,1490.0,39.7,34.0,0,0,10.899999999999977,59153.00000000001,0.026626425217974516
8626,L55805,L,297.4,308.3,1632.0,33.5,39.0,0,0,10.900000000000034,54672.0,0.020514390691977955
8627,L55806,L,297.4,308.2,1402.0,49.7,41.0,0,0,10.800000000000011,69679.40000000001,0.03542409123307199
8628,L55807,L,297.4,308.3,1347.0,45.8,43.0,0,0,10.900000000000034,61692.6,0.033976261127596434
8629,L55808,L,297.5,308.4,1747.0,31.0,45.0,0,0,10.899999999999977,54157.0,0.017734553775743706
8630,H38043,H,297.5,308.5,1557.0,39.1,47.0,0,0,11.0,60878.700000000004,0.02509627727856226
8631,L55810,L,297.4,308.4,1371.0,57.4,52.0,0,0,11.0,78695.4,0.04183673469387755
8632,H38045,H,297.3,308.3,1506.0,37.0,54.0,0,0,11.0,55722.0,0.0245520902455209
8633,L55812,L,297.3,308.3,1590.0,35.5,59.0,0,0,11.0,56445.0,0.022313010685103708
8634,L55813,L,297.4,308.3,1336.0,53.7,61.0,0,0,10.900000000000034,71743.2,0.040164547494390426
8635,L55814,L,297.3,308.3,1411.0,43.2,63.0,0,0,11.0,60955.200000000004,0.03059490084985836
8636,L55815,L,297.4,308.3,1704.0,27.3,65.0,0,0,10.900000000000034,46519.200000000004,0.01601173020527859
8637,L55816,L,297.5,308.4,1723.0,27.3,67.0,0,0,10.899999999999977,47037.9,0.015835266821345707
8638,L55817,L,297.5,308.5,1459.0,39.7,69.0,0,0,11.0,57922.3,0.02719178082191781
8639,L55818,L,297.6,308.5,1572.0,35.9,71.0,0,0,10.899999999999977,56434.799999999996,0.022822631913541003
8640,L55819,L,297.5,308.4,1384.0,56.0,73.0,0,0,10.899999999999977,77504.0,0.04043321299638989
8641,L55820,L,297.6,308.6,1383.0,47.5,75.0,0,0,11.0,65692.5,0.034320809248554913
8642,M23501,M,297.6,308.5,1360.0,48.6,77.0,0,0,10.899999999999977,66096.0,0.035709037472446734
8643,M23502,M,297.5,308.4,1596.0,36.6,80.0,0,0,10.899999999999977,58413.600000000006,0.02291797119599249
8644,L55823,L,297.5,308.5,1448.0,54.3,83.0,0,0,11.0,78626.4,0.03747412008281573
8645,M23504,M,297.6,308.5,1443.0,38.2,85.0,0,0,10.899999999999977,55122.600000000006,0.026454293628808866
8646,M23505,M,297.6,308.6,1492.0,35.5,88.0,0,0,11.0,52966.0,0.023777628935030142
8647,L55826,L,297.5,308.6,1497.0,43.9,91.0,0,0,11.100000000000023,65718.3,0.029305740987983976
8648,L55827,L,297.5,308.5,1530.0,38.5,93.0,0,0,11.0,58905.0,0.025146962769431742
8649,M23508,M,297.4,308.4,1478.0,46.2,95.0,0,0,11.0,68283.6,0.031237322515212985
8650,L55829,L,297.4,308.4,1328.0,61.8,98.0,0,0,11.0,82070.4,0.046501128668171555
8651,H38064,H,297.4,308.3,1771.0,27.4,100.0,0,0,10.900000000000034,48525.399999999994,0.0154627539503386
8652,M23511,M,297.4,308.4,1564.0,35.0,105.0,0,0,11.0,54740.0,0.022364217252396165
8653,H38066,H,297.3,308.3,1461.0,41.5,108.0,0,0,11.0,60631.5,0.02838577291381669
8654,M23513,M,297.4,308.3,1335.0,57.9,113.0,0,0,10.900000000000034,77296.5,0.04333832335329341
8655,M23514,M,297.4,308.4,1441.0,46.8,116.0,0,0,11.0,67438.8,0.03245492371705964
8656,L55835,L,297.3,308.3,1268.0,60.6,119.0,0,0,11.0,76840.8,0.04775413711583924
8657,M23516,M,297.3,308.3,1697.0,27.4,121.0,0,0,11.0,46497.799999999996,0.01613663133097762
8658,L55837,L,297.4,308.4,1421.0,40.1,124.0,0,0,11.0,56982.1,0.02819971870604782
8659,L55838,L,297.4,308.5,1496.0,36.4,126.0,0,0,11.100000000000023,54454.4,0.024315297261189042
8660,L55839,L,297.5,308.5,1375.0,55.6,128.0,0,0,11.0,76450.0,0.04040697674418605
8661,L55840,L,297.4,308.5,1295.0,52.1,130.0,0,0,11.100000000000023,67469.5,0.04020061728395062
8662,L55841,L,297.4,308.5,1643.0,33.8,132.0,0,0,11.100000000000023,55533.399999999994,0.020559610705596105
8663,L55842,L,297.5,308.6,1514.0,36.9,134.0,0,0,11.100000000000023,55866.6,0.024356435643564354
8664,L55843,L,297.5,308.6,1671.0,29.4,136.0,0,0,11.100000000000023,49127.399999999994,0.017583732057416267
8665,H38078,H,297.5,308.6,1355.0,58.9,138.0,0,0,11.100000000000023,79809.5,0.04343657817109144
8666,L55845,L,297.6,308.7,1365.0,50.6,143.0,0,0,11.099999999999966,69069.0,0.03704245973645681
8667,L55846,L,297.5,308.7,1407.0,42.5,145.0,0,0,11.199999999999989,59797.5,0.030184659090909092
8668,M23527,M,297.5,308.8,1455.0,46.1,147.0,0,0,11.300000000000011,67075.5,0.03166208791208791
8669,L55848,L,297.5,308.8,1502.0,45.9,150.0,0,0,11.300000000000011,68941.8,0.03053892215568862
8670,M23529,M,297.5,308.8,1471.0,52.3,152.0,0,0,11.300000000000011,76933.3,0.035529891304347826
8671,L55850,L,297.5,308.9,1581.0,30.4,155.0,0,0,11.399999999999977,48062.399999999994,0.019216182048040455
8672,L55851,L,297.5,308.8,1530.0,37.8,157.0,0,0,11.300000000000011,57833.99999999999,0.024689745264532985
8673,L55852,L,297.5,308.8,1312.0,50.3,159.0,0,0,11.300000000000011,65993.59999999999,0.03830921553693831
8674,L55853,L,297.4,308.6,1494.0,42.6,161.0,0,0,11.200000000000045,63644.4,0.028494983277591975
8675,M23534,M,297.4,308.6,1528.0,29.1,163.0,0,0,11.200000000000045,44464.8,0.01903204708960105
8676,H38089,H,297.3,308.6,1688.0,29.4,166.0,0,0,11.300000000000011,49627.2,0.017406749555950264
8677,M23536,M,297.3,308.5,1520.0,42.4,171.0,0,0,11.199999999999989,64448.0,0.027876397107166336
8678,M23537,M,297.3,308.5,1664.0,28.9,174.0,0,0,11.199999999999989,48089.6,0.017357357357357356
8679,L55858,L,297.3,308.5,1514.0,44.5,177.0,0,0,11.199999999999989,67373.0,0.029372937293729372
8680,L55859,L,297.3,308.5,1456.0,54.2,179.0,0,0,11.199999999999989,78915.2,0.037199725463280715
8681,L55860,L,297.2,308.5,1494.0,39.6,181.0,0,0,11.300000000000011,59162.4,0.026488294314381274
8682,L55861,L,297.2,308.4,1605.0,30.0,183.0,0,0,11.199999999999989,48150.0,0.0186799501867995
8683,M23542,M,297.2,308.5,1353.0,46.5,185.0,0,0,11.300000000000011,62914.5,0.03434268833087149
8684,L55863,L,297.2,308.5,1447.0,47.9,188.0,0,0,11.300000000000011,69311.3,0.033080110497237566
8685,L55864,L,297.2,308.5,1588.0,40.4,190.0,0,0,11.300000000000011,64155.2,0.02542479546884833
8686,H38099,H,297.2,308.5,1524.0,41.4,192.0,0,0,11.300000000000011,63093.6,0.027147540983606555
8687,M23546,M,297.2,308.5,1611.0,31.6,197.0,0,0,11.300000000000011,50907.600000000006,0.019602977667493797
8688,M23547,M,297.2,308.5,1604.0,34.9,200.0,0,0,11.300000000000011,55979.6,0.02174454828660436
8689,L55868,L,297.1,308.5,1483.0,46.9,203.0,0,0,11.399999999999977,69552.7,0.03160377358490566
8690,L55869,L,297.1,308.4,1543.0,39.6,205.0,0,0,11.299999999999955,61102.8,0.025647668393782384
8691,L55870,L,297.1,308.5,1323.0,44.4,207.0,1,1,11.399999999999977,58741.2,0.033534743202416915
8692,L55871,L,297.1,308.5,1555.0,36.2,0.0,0,0,11.399999999999977,56291.00000000001,0.023264781491002574
8693,L55872,L,297.1,308.4,1583.0,31.9,2.0,0,0,11.299999999999955,50497.7,0.020138888888888887
8694,M23553,M,297.2,308.5,1584.0,40.0,4.0,0,0,11.300000000000011,63360.0,0.025236593059936908
8695,L55874,L,297.2,308.5,1766.0,25.8,7.0,0,0,11.300000000000011,45562.8,0.014601018675721562
8696,M23555,M,297.2,308.6,1498.0,44.4,9.0,0,0,11.400000000000034,66511.2,0.02961974649766511
8697,L55876,L,297.2,308.6,1413.0,49.8,12.0,0,0,11.400000000000034,70367.4,0.03521923620933522
8698,L55877,L,297.3,308.6,1505.0,33.5,14.0,0,0,11.300000000000011,50417.5,0.022244355909694556
8699,H38112,H,297.3,308.7,1438.0,46.2,16.0,0,0,11.399999999999977,66435.6,0.03210562890896456
8700,M23559,M,297.3,308.7,1655.0,34.1,108.0,0,0,11.399999999999977,56435.5,0.020591787439613526
8701,M23560,L,297.3,308.7,1451.0,43.8,24.0,0,0,11.399999999999977,63553.799999999996,0.030165289256198345
8702,M23561,M,297.3,308.7,1466.0,38.4,27.0,0,0,11.399999999999977,56294.4,0.026175869120654397
8703,L55882,L,297.2,308.6,1774.0,23.0,30.0,0,0,11.400000000000034,40802.0,0.012957746478873239
8704,M23563,M,297.2,308.6,1284.0,51.3,32.0,0,0,11.400000000000034,65869.2,0.03992217898832685
8705,L55884,L,297.1,308.5,1425.0,40.0,35.0,0,0,11.399999999999977,57000.0,0.028050490883590462
8706,L55885,L,297.2,308.6,1437.0,52.4,37.0,0,0,11.400000000000034,75298.8,0.03643949930458971
8707,L55886,L,297.2,308.6,1335.0,53.0,39.0,0,0,11.400000000000034,70755.0,0.03967065868263473
8708,L55887,L,297.2,308.5,1471.0,41.7,41.0,0,0,11.300000000000011,61340.700000000004,0.02832880434782609
8709,M23568,M,297.2,308.5,1364.0,54.0,43.0,0,0,11.300000000000011,73656.0,0.03956043956043956
8710,L55889,L,297.1,308.5,1578.0,35.6,46.0,0,0,11.399999999999977,56176.8,0.02254591513616213
8711,L55890,L,297.1,308.5,1712.0,32.1,48.0,0,0,11.399999999999977,54955.200000000004,0.018739054290718038
8712,L55891,L,297.1,308.5,1733.0,28.7,50.0,0,0,11.399999999999977,49737.1,0.016551326412918108
8713,L55892,L,297.2,308.6,1652.0,32.1,52.0,0,0,11.400000000000034,53029.200000000004,0.01941923774954628
8714,L55893,L,297.2,308.6,1917.0,24.1,54.0,0,0,11.400000000000034,46199.700000000004,0.01256517205422315
8715,M23574,M,297.2,308.6,1444.0,41.1,56.0,0,0,11.400000000000034,59348.4,0.028442906574394463
8716,L55895,L,297.1,308.6,1442.0,37.1,59.0,0,0,11.5,53498.200000000004,0.02571032571032571
8717,M23576,M,297.1,308.6,1717.0,31.3,61.0,0,0,11.5,53742.1,0.01821885913853318
8718,L55897,L,297.1,308.7,1474.0,42.3,64.0,0,0,11.599999999999966,62350.2,0.028677966101694912
8719,L55898,L,297.2,308.7,1509.0,39.3,66.0,0,0,11.5,59303.7,0.026026490066225164
8720,L55899,L,297.2,308.8,1451.0,43.1,68.0,0,0,11.600000000000023,62538.1,0.029683195592286504
8721,L55900,L,297.3,308.8,1554.0,36.1,70.0,0,0,11.5,56099.4,0.023215434083601286
8722,L55901,L,297.2,308.7,1669.0,30.7,72.0,0,0,11.5,51238.299999999996,0.01838323353293413
8723,L55902,L,297.2,308.6,1366.0,50.4,74.0,0,0,11.400000000000034,68846.4,0.03686905632772494
8724,L55903,L,297.2,308.6,1578.0,34.4,76.0,0,0,11.400000000000034,54283.2,0.021785940468651045
8725,M23584,M,297.2,308.6,1513.0,39.0,78.0,0,0,11.400000000000034,59007.0,0.025759577278731835
8726,M23585,M,297.1,308.5,1515.0,42.1,81.0,0,0,11.399999999999977,63781.5,0.027770448548812665
8727,L55906,L,297.2,308.6,1562.0,33.0,84.0,0,0,11.400000000000034,51546.0,0.02111324376199616
8728,L55907,L,297.2,308.7,1501.0,38.5,86.0,0,0,11.5,57788.5,0.02563249001331558
8729,M23588,M,297.2,308.7,1398.0,38.1,88.0,0,0,11.5,53263.8,0.0272337383845604
8730,L55909,L,297.3,308.7,1352.0,53.8,91.0,0,0,11.399999999999977,72737.59999999999,0.03976348854397635
8731,H38144,H,297.3,308.7,1569.0,33.9,93.0,0,0,11.399999999999977,53189.1,0.02159235668789809
8732,H38145,H,297.2,308.6,1486.0,46.6,98.0,0,0,11.400000000000034,69247.6,0.03133826496301278
8733,L55912,L,297.2,308.6,1864.0,23.6,103.0,0,0,11.400000000000034,43990.4,0.012654155495978554
8734,M23593,M,297.3,308.7,1447.0,44.5,105.0,0,0,11.399999999999977,64391.5,0.03073204419889503
8735,L55914,L,297.2,308.6,1392.0,41.5,108.0,0,0,11.400000000000034,57768.0,0.029791816223977027
8736,L55915,L,297.3,308.6,1358.0,47.6,110.0,0,0,11.300000000000011,64640.8,0.035025754231052246
8737,L55916,L,297.3,308.7,1491.0,40.2,112.0,0,0,11.399999999999977,59938.200000000004,0.026943699731903487
8738,L55917,L,297.3,308.7,1556.0,36.7,114.0,0,0,11.399999999999977,57105.200000000004,0.02357096981374438
8739,L55918,L,297.3,308.7,1531.0,36.7,116.0,0,0,11.399999999999977,56187.700000000004,0.0239556135770235
8740,H38153,H,297.4,308.7,1429.0,37.6,118.0,0,0,11.300000000000011,53730.4,0.026293706293706295
8741,M23600,M,297.4,308.8,1573.0,33.9,123.0,0,0,11.400000000000034,53324.7,0.021537484116899618
8742,L55921,L,297.4,308.8,1538.0,41.2,126.0,0,0,11.400000000000034,63365.600000000006,0.02677063027940221
8743,L55922,L,297.4,308.8,1467.0,39.0,128.0,0,0,11.400000000000034,57213.0,0.02656675749318801
8744,H38157,H,297.4,308.7,1323.0,51.1,130.0,0,0,11.300000000000011,67605.3,0.03859516616314199
8745,M23604,M,297.4,308.7,1798.0,23.0,135.0,0,0,11.300000000000011,41354.0,0.012784880489160644
8746,L55925,L,297.4,308.6,1411.0,46.3,138.0,0,0,11.200000000000045,65329.299999999996,0.032790368271954674
8747,L55926,L,297.3,308.5,1528.0,44.5,140.0,0,0,11.199999999999989,67996.0,0.029103989535644213
8748,L55927,L,297.3,308.5,1504.0,42.0,142.0,0,0,11.199999999999989,63168.0,0.027906976744186046
8749,L55928,L,297.3,308.5,1384.0,39.6,144.0,0,0,11.199999999999989,54806.4,0.028592057761732854
8750,L55929,L,297.2,308.4,1677.0,26.4,146.0,0,0,11.199999999999989,44272.799999999996,0.01573301549463647
8751,L55930,L,297.3,308.5,1764.0,30.8,148.0,0,0,11.199999999999989,54331.200000000004,0.01745042492917847
8752,M23611,M,297.4,308.5,1472.0,42.0,150.0,0,0,11.100000000000023,61824.0,0.028513238289205704
8753,M23612,M,297.4,308.5,1465.0,55.9,153.0,0,0,11.100000000000023,81893.5,0.038130968622100955
8754,M23613,M,297.4,308.6,1657.0,33.1,156.0,0,0,11.200000000000045,54846.700000000004,0.019963811821471653
8755,L55934,L,297.4,308.6,1635.0,30.5,159.0,0,0,11.200000000000045,49867.5,0.018643031784841075
8756,M23615,M,297.4,308.7,1582.0,31.9,161.0,0,0,11.300000000000011,50465.799999999996,0.020151610865445355
8757,L55936,L,297.5,308.7,1761.0,26.2,164.0,0,0,11.199999999999989,46138.2,0.014869466515323495
8758,L55937,L,297.5,308.8,1587.0,34.9,166.0,0,0,11.300000000000011,55386.299999999996,0.021977329974811083
8759,M23618,M,297.5,308.7,1446.0,53.0,168.0,0,0,11.199999999999989,76638.0,0.036627505183137524
8760,M23619,M,297.5,308.7,1352.0,53.0,171.0,0,0,11.199999999999989,71656.0,0.03917220990391722
8761,M23620,M,297.4,308.7,1392.0,46.4,174.0,0,0,11.300000000000011,64588.799999999996,0.03330940416367552
8762,L55941,L,297.5,308.8,1417.0,49.8,177.0,0,0,11.300000000000011,70566.59999999999,0.03511988716502115
8763,H38176,H,297.5,308.8,1824.0,24.0,179.0,0,0,11.300000000000011,43776.0,0.01315068493150685
8764,L55943,L,297.5,308.8,1603.0,36.7,184.0,0,0,11.300000000000011,58830.100000000006,0.022880299251870326
